STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-02,,,,,,,,0.02,,0.0,0.0,,52,35,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-03,,,,,,,,0.42,,0.0,0.0,,53,37,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-04,,,,,,,,0.00,,0.0,0.0,,52,34,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-05,,,,,,,,0.03,,0.0,0.0,,61,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-06,,,,,,,,0.00,,0.0,0.0,,56,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-07,,,,,,,,0.43,,0.0,0.0,,72,35,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-08,,,,,,,,0.15,,0.0,0.0,,55,40,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-09,,,,,,,,0.06,,0.0,0.0,,47,37,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-10,,,,,,,,0.01,,0.0,0.0,,40,35,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-11,,,,,,,,0.00,,0.0,0.0,,45,33,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-12,,,,,,,,0.00,,0.0,0.0,,45,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-13,,,,,,,,0.00,,0.0,0.0,,50,27,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-14,,,,,,,,0.00,,0.0,0.0,,66,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-15,,,,,,,,0.00,,0.0,0.0,,70,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-16,,,,,,,,0.00,,0.0,0.0,,73,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-17,,,,,,,,0.00,,0.0,0.0,,77,49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-18,,,,,,,,0.00,,0.0,0.0,,73,48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-19,,,,,,,,0.08,,0.0,0.0,,48,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-20,,,,,,,,0.16,,0.0,0.0,,49,34,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-21,,,,,,,,0.00,,0.0,0.0,,52,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-22,,,,,,,,0.00,,0.0,0.0,,60,29,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-23,,,,,,,,0.00,,0.0,0.0,,65,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-24,,,,,,,,0.03,,0.0,0.0,,66,43,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-25,,,,,,,,0.03,,0.0,0.0,,74,47,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-26,,,,,,,,0.26,,0.0,0.0,,52,37,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-27,,,,,,,,0.10,,0.0,0.0,,50,38,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-28,,,,,,,,1.06,,0.0,0.0,,63,43,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-29,,,,,,,,0.35,,0.0,0.0,,70,46,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-04-30,,,,,,,,0.03,,0.0,0.0,,57,40,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-01,,,,,,,,0.00,,0.0,0.0,,57,34,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-02,,,,,,,,0.00,,0.0,0.0,,80,43,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-03,,,,,,,,0.00,,0.0,0.0,,71,53,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-04,,,,,,,,0.05,,0.0,0.0,,74,54,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-05,,,,,,,,0.00,,0.0,0.0,,80,50,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-06,,,,,,,,0.02,,0.0,0.0,,85,52,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-07,,,,,,,,0.00,,0.0,0.0,,71,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-08,,,,,,,,0.00,,0.0,0.0,,61,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-09,,,,,,,,0.00,,0.0,0.0,,66,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-10,,,,,,,,0.06,,0.0,0.0,,77,53,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-11,,,,,,,,0.49,,0.0,0.0,,74,58,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-12,,,,,,,,0.02,,0.0,0.0,,75,60,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-13,,,,,,,,0.08,,0.0,0.0,,71,47,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-14,,,,,,,,0.00,,0.0,0.0,,51,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-15,,,,,,,,0.00,,0.0,0.0,,49,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-16,,,,,,,,0.01,,0.0,0.0,,56,33,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-17,,,,,,,,0.00,,0.0,0.0,,63,39,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-18,,,,,,,,0.00,,0.0,0.0,,72,41,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-19,,,,,,,,0.53,,0.0,0.0,,85,60,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-20,,,,,,,,1.21,,0.0,0.0,,83,62,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-21,,,,,,,,0.05,,0.0,0.0,,81,65,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-22,,,,,,,,0.09,,0.0,0.0,,75,50,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-23,,,,,,,,0.21,,0.0,0.0,,60,50,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-24,,,,,,,,0.00,,0.0,0.0,,68,49,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-25,,,,,,,,0.00,,0.0,0.0,,69,45,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-26,,,,,,,,0.13,,0.0,0.0,,79,59,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-27,,,,,,,,0.00,,0.0,0.0,,84,66,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-28,,,,,,,,0.00,,0.0,0.0,,82,59,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-29,,,,,,,,0.25,,0.0,0.0,,83,65,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-30,,,,,,,,0.00,,0.0,0.0,,76,62,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-05-31,,,,,,,,0.00,,0.0,0.0,,81,61,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-01,,,,,,,,0.00,,0.0,0.0,,75,52,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-02,,,,,,,,0.00,,0.0,0.0,,70,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-03,,,,,,,,0.00,,0.0,0.0,,79,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-04,,,,,,,,0.00,,0.0,0.0,,82,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-05,,,,,,,,0.00,,0.0,0.0,,83,55,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-06,,,,,,,,0.00,,0.0,0.0,,80,59,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-07,,,,,,,,0.00,,0.0,0.0,,83,53,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-08,,,,,,,,0.00,,0.0,0.0,,90,61,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-09,,,,,,,,0.00,,0.0,0.0,,90,65,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-10,,,,,,,,0.00,,0.0,0.0,,87,69,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-11,,,,,,,,1.01,,0.0,0.0,,83,68,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-12,,,,,,,,0.09,,0.0,0.0,,86,68,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-13,,,,,,,,0.00,,0.0,0.0,,68,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-14,,,,,,,,0.00,,0.0,0.0,,71,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-15,,,,,,,,0.00,,0.0,0.0,,73,49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-16,,,,,,,,0.00,,0.0,0.0,,73,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-17,,,,,,,,0.00,,0.0,0.0,,72,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-18,,,,,,,,0.00,,0.0,0.0,,71,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-19,,,,,,,,0.00,,0.0,0.0,,80,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-20,,,,,,,,0.00,,0.0,0.0,,82,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-21,,,,,,,,0.02,,0.0,0.0,,85,55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-22,,,,,,,,0.15,,0.0,0.0,,69,54,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-23,,,,,,,,0.00,,0.0,0.0,,72,50,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-24,,,,,,,,0.16,,0.0,0.0,,74,58,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-25,,,,,,,,0.00,,0.0,0.0,,91,61,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-26,,,,,,,,0.28,,0.0,0.0,,82,69,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-27,,,,,,,,0.00,,0.0,0.0,,90,72,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-28,,,,,,,,0.00,,0.0,0.0,,91,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-29,,,,,,,,0.13,,0.0,0.0,,91,69,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-06-30,,,,,,,,0.28,,0.0,0.0,,77,53,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-01,,,,,,,,0.13,,0.0,0.0,,85,58,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-02,,,,,,,,0.00,,0.0,0.0,,80,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-03,,,,,,,,0.00,,0.0,0.0,,82,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-04,,,,,,,,0.00,,0.0,0.0,,83,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-05,,,,,,,,0.00,,0.0,0.0,,87,67,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-06,,,,,,,,0.00,,0.0,0.0,,80,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-07,,,,,,,,0.00,,0.0,0.0,,82,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-08,,,,,,,,0.00,,0.0,0.0,,87,57,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-09,,,,,,,,0.00,,0.0,0.0,,85,67,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-10,,,,,,,,0.10,,0.0,0.0,,87,57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-11,,,,,,,,0.16,,0.0,0.0,,82,62,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-12,,,,,,,,0.00,,0.0,0.0,,80,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-13,,,,,,,,0.00,,0.0,0.0,,83,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-14,,,,,,,,0.00,,0.0,0.0,,84,59,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-15,,,,,,,,0.00,,0.0,0.0,,85,58,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-16,,,,,,,,0.00,,0.0,0.0,,88,62,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-17,,,,,,,,0.10,,0.0,0.0,,85,62,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-18,,,,,,,,0.38,,0.0,0.0,,82,69,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-19,,,,,,,,0.02,,0.0,0.0,,86,62,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-20,,,,,,,,0.36,,0.0,0.0,,80,62,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-21,,,,,,,,0.00,,0.0,0.0,,83,59,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-22,,,,,,,,0.00,,0.0,0.0,,88,65,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-23,,,,,,,,0.14,,0.0,0.0,,82,71,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-24,,,,,,,,0.00,,0.0,0.0,,83,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-25,,,,,,,,0.00,,0.0,0.0,,76,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-26,,,,,,,,0.00,,0.0,0.0,,85,56,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-27,,,,,,,,0.00,,0.0,0.0,,86,60,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-28,,,,,,,,0.00,,0.0,0.0,,87,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-29,,,,,,,,0.50,,0.0,0.0,,82,73,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-30,,,,,,,,0.01,,0.0,0.0,,91,74,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-07-31,,,,,,,,0.00,,0.0,0.0,,85,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-08-01,,,,,,,,0.00,,0.0,0.0,,79,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-08-02,,,,,,,,0.00,,0.0,0.0,,77,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-08-03,,,,,,,,0.02,,0.0,0.0,,77,53,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-08-04,,,,,,,,0.28,,0.0,0.0,,82,63,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1959-08-05,,,,,,,,0.00,,0.0,0.0,,88,65,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
